fr24_id,flight,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,queried_timestamp
3bb67d9e,FR2277,RYR6AT,47.39046,19.37974,121,2725,226,2368,4215,2025-08-13T11:50:00Z,ADSB,48C224,B738,SP-RSE,RYR,RYS,BUD,LHBP,MLA,LMML,,1755085800
3bb680f6,,HABFH,47.44918,19.54272,146,1575,62,192,7010,2025-08-13T11:50:00Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755085800
3bb64528,W42360,WMT7817,47.50079,19.13656,132,1750,140,-640,1000,2025-08-13T11:50:00Z,ADSB,4D2022,A21N,9H-WNU,WZZ,WMT,NAP,LIRN,BUD,LHBP,2025-08-13T11:52:45Z,1755085800
3bb663d5,W62251,WZZ54,47.50662,19.50561,5,8750,299,2688,4244,2025-08-13T11:50:00Z,ADSB,471F3D,A21N,HA-LVP,WZZ,WZZ,BUD,LHBP,CPH,EKCH,2025-08-13T13:20:37Z,1755085800
3bb6298a,SK7462,SAS7462,47.52937,19.39739,340,38000,451,0,4516,2025-08-13T11:49:59Z,ADSB,4ACAA1,A20N,SE-RUA,WZZ,WZZ,RHO,LGRP,SVG,ENZV,2025-08-13T13:52:00Z,1755085800
3bb613b1,A3757,AEE757,47.56628,19.39009,160,37025,456,0,4532,2025-08-13T11:50:00Z,ADSB,46B8B3,A20N,SX-NES,AEE,AEE,OSL,ENGM,ATH,LGAV,2025-08-13T13:26:24Z,1755085800
3bb63713,LG5807,LGL5807,47.48502,19.16167,132,1300,133,-576,1000,2025-08-13T11:59:59Z,ADSB,4D00DA,DH8D,LX-LQJ,LGL,LGL,LUX,ELLX,BUD,LHBP,2025-08-13T12:01:43Z,1755086400
3bb68208,FR1243,RYR8G,47.29875,19.29763,240,7775,279,1920,4207,2025-08-13T11:59:58Z,ADSB,48C125,B738,SP-RKF,BTI,RYS,BUD,LHBP,ATH,LGAV,2025-08-13T13:24:16Z,1755086400
3bb674d5,FR679,RYR8FB,47.31798,19.48315,120,33625,482,1024,1000,2025-08-13T11:59:58Z,ADSB,4D22CA,A320,9H-LMT,LDA,LDA,VIE,LOWW,OTP,LROP,2025-08-13T12:50:08Z,1755086400
3bb66f24,LO578,LOT578,47.48112,19.25787,17,35000,496,0,1000,2025-08-13T11:59:58Z,ADSB,48ADA5,E195,SP-LNF,LOT,LOT,SJJ,LQSA,WAW,EPWA,2025-08-13T12:45:52Z,1755086400
3bb5c6b4,,,47.53742,19.03283,297,40050,474,-64,0,2025-08-13T11:59:58Z,MLAT,,B744,,,,,,,,2025-08-13T13:52:00Z,1755086400
3bb619cd,FR1017,RYR19QA,47.55223,19.05248,132,3175,200,-960,5241,2025-08-13T11:59:58Z,ADSB,4CA9ED,B738,EI-EVP,BTI,BTI,EDI,EGPH,BUD,LHBP,2025-08-13T12:03:37Z,1755086400
3bb5ced0,QR8241,QTR8241,47.56926,19.30372,303,8100,279,-1216,5351,2025-08-13T11:59:59Z,MLAT,06A1EC,B77L,A7-BFO,QTR,QTR,DOH,OTHH,BUD,LHBP,2025-08-13T12:07:40Z,1755086400
3bb65417,LX2254,SWR51K,47.61195,18.92641,100,4150,222,-320,1000,2025-08-13T11:59:59Z,ADSB,502CE8,BCS3,YL-CSN,BTI,BTI,ZRH,LSZH,BUD,LHBP,2025-08-13T12:03:40Z,1755086400
3bb6371a,JP280,JTD280,47.59454,19.37671,340,24000,459,0,4253,2025-08-13T11:59:58Z,ADSB,45AB26,B738,OY-JYF,JTD,JTD,RHO,LGRP,CPH,EKCH,2025-08-13T13:26:24Z,1755086400
3bb67fda,PC332,PGT332,47.22963,19.13983,220,13350,312,2048,4243,2025-08-13T12:10:00Z,ADSB,4BC849,A21N,TC-RBI,PGT,PGT,BUD,LHBP,SAW,LTFJ,2025-08-13T13:32:48Z,1755087000
3bb6509d,KL565,KLM565,47.38293,19.35901,135,34975,519,0,1444,2025-08-13T12:10:00Z,ADSB,485B42,B78X,PH-BKA,KLM,KLM,AMS,EHAM,NBO,HKJK,2025-08-13T18:52:48Z,1755087000
3bb65184,VF78,TKJ9XF,47.35461,19.39981,135,33000,463,0,7612,2025-08-13T12:10:00Z,ADSB,4B9E02,A321,TC-GPB,TKJ,BBT,HAM,EDDH,SAW,LTFJ,2025-08-13T13:41:20Z,1755087000
3bb64ca6,LY338,ELY338,47.32566,19.48101,133,38975,515,-64,0153,2025-08-13T12:10:00Z,ADSB,7380CC,B789,4X-EDN,ELY,ELY,AMS,EHAM,TLV,LLBG,2025-08-13T14:41:04Z,1755087000
3bb694c7,,HABEW,47.54675,19.4383,99,1975,67,640,7000,2025-08-13T12:10:00Z,MLAT,470322,SD4,HA-BEW,,,,,,,,1755087000
3bb66ecb,W62362,WZZ3355,47.59122,18.97964,107,3850,203,0,1000,2025-08-13T12:20:00Z,ADSB,471DB8,A21N,HA-LGQ,WZZ,WZZ,BRI,LIBD,BUD,LHBP,2025-08-13T12:23:44Z,1755087600
3bb68f7a,FR80,RYR62KX,47.40801,19.46045,42,4975,240,2176,4250,2025-08-13T12:19:59Z,ADSB,48C2A2,B38M,SP-RZC,RYS,RYS,BUD,LHBP,CPH,EKCH,,1755087600
3bb61ffd,TK1976,THY1KV,47.44865,19.25502,134,35000,472,0,4716,2025-08-13T12:19:59Z,ADSB,4BB210,A21N,TC-LPP,THY,THY,DUB,EIDW,IST,LTFM,2025-08-13T13:45:36Z,1755087600
3bb68154,OS721,AUA721,47.46277,19.19799,132,700,136,-704,1000,2025-08-13T12:20:00Z,ADSB,440821,E195,OE-LWE,AUA,AUA,VIE,LOWW,BUD,LHBP,2025-08-13T12:20:58Z,1755087600
3bb618fa,W62326,WZZ4677,47.45861,19.41707,312,9975,307,-704,4135,2025-08-13T12:19:59Z,ADSB,471DB5,A21N,HA-LGN,WZZ,WZZ,TLV,LLBG,BUD,LHBP,2025-08-13T12:30:37Z,1755087600
3bb6a078,,HAWK08,47.27385,19.28395,126,950,106,64,3120,2025-08-13T12:29:57Z,MLAT,477F90,EC45,08,,,QHU,LHBS,,,,1755088200
3bb65e4c,,HANAG,47.32981,18.95803,324,1400,80,-128,7042,2025-08-13T12:29:59Z,MLAT,47225A,AAT3,HA-NAG,,,QHL,LHTL,,,,1755088200
3bb67775,JU142,ASL99R,47.35208,19.16009,315,10300,184,-1024,4572,2025-08-13T12:29:59Z,ADSB,4C0245,AT76,YU-ASF,ASL,ASL,BEG,LYBE,BUD,LHBP,2025-08-13T12:40:16Z,1755088200
3bb618fa,W62326,WZZ4677,47.45838,19.20516,132,600,130,-704,4135,2025-08-13T12:29:59Z,ADSB,471DB5,A21N,HA-LGN,WZZ,WZZ,TLV,LLBG,BUD,LHBP,2025-08-13T12:31:00Z,1755088200
3bb6b2a8,,HABFW,47.43312,18.94062,285,1575,84,-128,7000,2025-08-13T12:40:00Z,MLAT,47033C,C172,HA-BFW,FCA,FCA,QHU,LHBS,,,,1755088800
3bb6afd2,,HASKM,47.45111,18.99078,77,500,68,0,0,2025-08-13T12:40:00Z,ADSB,473098,C172,HA-SKM,,,QHU,LHBS,,,,1755088800
3bb523ab,TK192,THY5YR,47.37933,19.41291,133,39000,514,-64,5215,2025-08-13T12:40:00Z,ADSB,4BB18F,B789,TC-LLO,THY,THY,DFW,KDFW,IST,LTFM,2025-08-13T13:49:52Z,1755088800
3bb67495,LH756,DLH756,47.25425,19.11135,113,35000,510,0,6431,2025-08-13T12:49:59Z,ADSB,3C64F4,A343,D-AIGT,IBE,IBE,FRA,EDDF,BOM,VABB,2025-08-13T19:52:32Z,1755089400
3bb61a82,IB871,IBE08LL,47.44828,19.2215,132,350,148,-704,1000,2025-08-13T12:49:59Z,ADSB,347453,A20N,EC-NZP,IBE,IBE,MAD,LEMD,BUD,LHBP,2025-08-13T12:50:34Z,1755089400
3bb6b2a7,FR54,RYR74DC,47.39891,19.35715,118,2250,218,1472,1000,2025-08-13T12:49:59Z,ADSB,48C133,B738,SP-RKU,RYR,RYS,BUD,LHBP,CRL,EBCI,,1755089400
3bb676bb,LH752,DLH752,47.52909,18.98895,115,37000,529,-64,7646,2025-08-13T12:49:59Z,ADSB,3C4A05,B789,D-ABPE,IBE,IBE,FRA,EDDF,HYD,VOHS,2025-08-13T19:58:56Z,1755089400
3bb6b22b,,HAMIY,47.61589,18.95032,4,1375,79,256,7020,2025-08-13T12:49:59Z,ADSB,472098,R44,HA-MIY,,,QHU,LHBS,,,,1755089400
3bb670fe,W62448,WZZ21NS,47.54515,19.06417,131,2975,186,-1024,1751,2025-08-13T12:49:59Z,ADSB,4D241E,A21N,9H-WAI,WZZ,WMT,SKG,LGTS,BUD,LHBP,2025-08-13T12:53:20Z,1755089400
3bb6b893,KL1366,KLM24D,47.37803,18.92275,283,16175,355,2496,1000,2025-08-13T12:59:58Z,ADSB,484558,B738,PH-BGA,KLM,KLM,BUD,LHBP,AMS,EHAM,2025-08-13T14:38:56Z,1755090000
3bb6b9e4,W62295,WZZ59MH,47.3257,19.21903,283,11025,320,2560,1000,2025-08-13T12:59:58Z,ADSB,4D2022,A21N,9H-WNU,WZZ,WMT,BUD,LHBP,FMM,EDJA,2025-08-13T14:05:13Z,1755090000
3bb6c266,,HADAL,47.33286,18.99147,178,500,60,0,7000,2025-08-13T12:59:58Z,MLAT,4707F7,DV20,HA-DAL,,,QHL,LHTL,,,,1755090000
3bb6aeb8,TK6553,THY6553,47.43887,19.26812,132,275,121,0,1000,2025-08-13T12:59:59Z,ADSB,4BA9F5,A332,TC-JOU,THY,THY,BUD,LHBP,LNZ,LOWL,,1755090000
3bb6bca4,LG5808,LGL58HB,47.35025,19.37508,258,5975,202,2240,1000,2025-08-13T12:59:58Z,ADSB,4D00DA,DH8D,LX-LQJ,LGL,LGL,BUD,LHBP,LUX,ELLX,2025-08-13T14:27:32Z,1755090000
3bb5bf35,,HAVOH,47.5099,19.54225,279,1700,510,0,7014,2025-08-13T12:59:56Z,MLAT,4738E7,SIRA,HA-VOH,,,,,,,,1755090000
3bb6c45f,W62269,WZZ3008,47.30108,19.39974,237,7075,282,2880,1000,2025-08-13T13:09:59Z,ADSB,471F6A,A321,HA-LXI,WZZ,WZZ,BUD,LHBP,BSL,LFSB,2025-08-13T14:32:00Z,1755090600
3bb6ca5c,,HADAL,47.35121,18.94807,351,1200,85,0,7000,2025-08-13T13:09:59Z,MLAT,4707F7,DV20,HA-DAL,,,,,,,,1755090600
3bb6d02c,,HABCO,47.45756,19.0421,12,1450,90,-704,0027,2025-08-13T13:09:59Z,MLAT,4702E6,C172,HA-BCO,FCA,FCA,,,,,,1755090600
3bb6b22b,,HAMIY,47.5742,19.04726,178,1350,83,192,7020,2025-08-13T13:09:59Z,ADSB,472098,R44,HA-MIY,,,QHU,LHBS,,,,1755090600
3bb68255,7O5024,TVL5024,47.49683,18.95367,314,6700,256,-1728,4523,2025-08-13T13:09:59Z,ADSB,49D403,B738,OK-TST,TVS,TVS,PVK,LGPZ,BUD,LHBP,2025-08-13T13:16:49Z,1755090600
3bb6c47b,6H724,ISR724,47.39511,19.36732,121,2425,220,1600,4235,2025-08-13T13:09:59Z,ADSB,503E99,B738,LY-CIN,GJT,GJT,BUD,LHBP,TLV,LLBG,2025-08-13T15:57:52Z,1755090600
3bb6c34c,BA869,BAW869,47.4324,19.27861,132,350,143,-64,4236,2025-08-13T13:09:59Z,ADSB,405A49,A320,G-EUYA,PGT,PGT,BUD,LHBP,LHR,EGLL,,1755090600
3bb65ad5,PC1180,PGT5WG,47.49715,19.31877,135,32975,478,0,4613,2025-08-13T13:09:59Z,ADSB,4BC8C1,A21N,TC-RFA,PGT,PGT,MAN,EGCC,SAW,LTFJ,2025-08-13T14:36:48Z,1755090600
3bb680f6,,HABFH,47.50066,19.54886,322,1550,80,192,7010,2025-08-13T13:09:28Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755090600
3bb5f8be,,HAJDA,47.51204,19.52083,260,1950,77,-128,7036,2025-08-13T13:09:58Z,MLAT,471812,C172,HA-JDA,,,,,,,,1755090600
3bb61970,,HAVOB,47.2219,19.1443,51,1575,65,320,7063,2025-08-13T13:20:00Z,MLAT,4738E1,AAT3,HA-VOB,,,,,,,,1755091200
3bb683b8,VF2,TKJ9KN,47.3156,19.51221,133,33000,468,64,0155,2025-08-13T13:20:00Z,ADSB,4BB2AA,A21N,TC-LUJ,TKJ,TKJ,AMS,EHAM,SAW,LTFJ,2025-08-13T14:45:20Z,1755091200
3bb663fe,TK1897,THY4GD,47.26965,19.26734,307,34000,430,64,2371,2025-08-13T13:20:01Z,ADSB,4BB26F,A21N,TC-LSO,THY,THY,IST,LTFM,VIE,LOWW,2025-08-13T13:45:36Z,1755091200
3bb6d02c,,HABCO,47.47109,19.0202,178,1450,74,0,0027,2025-08-13T13:20:01Z,MLAT,4702E6,C172,HA-BCO,FCA,FCA,,,,,,1755091200
3bb6db84,,HAMIY,47.44925,18.98163,90,225,1,0,7020,2025-08-13T13:19:34Z,ADSB,472098,R44,HA-MIY,,,,,,,,1755091200
3bb6701f,FR5249,RYR71XJ,47.58064,19.00751,139,4075,197,-1088,1205,2025-08-13T13:20:00Z,ADSB,48C1A2,B738,SP-RNC,DLH,RYS,CAG,LIEE,BUD,LHBP,2025-08-13T13:24:44Z,1755091200
3bb6d18f,LX2255,SWR4LT,47.40921,19.32584,117,1875,151,1984,1000,2025-08-13T13:20:00Z,ADSB,502CE8,BCS3,YL-CSN,BTI,BTI,BUD,LHBP,ZRH,LSZH,,1755091200
3bb6ce0c,LH1339,DLH9HW,47.51436,19.45782,319,8800,296,2752,1000,2025-08-13T13:20:00Z,ADSB,3C66A1,A320,D-AIUA,THY,THY,BUD,LHBP,FRA,EDDF,2025-08-13T14:51:50Z,1755091200
3bb5bf35,,HAVOH,47.58952,19.16028,257,1100,74,0,7014,2025-08-13T13:20:00Z,MLAT,4738E7,SIRA,HA-VOH,,,,,,,,1755091200
3bb5f8be,,HAJDA,47.57972,19.32025,121,850,72,-320,7036,2025-08-13T13:19:10Z,MLAT,471812,C172,HA-JDA,,,,,,,,1755091200
3bb61970,,HAVOB,47.25829,19.43799,43,1550,78,-320,7063,2025-08-13T13:29:59Z,MLAT,4738E1,AAT3,HA-VOB,,,,,,,,1755091800
3bb6d6eb,,HABCP,47.44246,19.00435,201,1375,70,896,7000,2025-08-13T13:29:59Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,,,,1755091800
3bb680f6,,HABFH,47.60329,19.16531,137,800,76,384,7010,2025-08-13T13:29:59Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755091800
3bb6da1a,OS722,AUA7H,47.31271,19.30305,287,7625,284,2688,1000,2025-08-13T13:29:59Z,ADSB,440821,E195,OE-LWE,AUA,AUA,BUD,LHBP,VIE,LOWW,2025-08-13T14:07:15Z,1755091800
3bb68255,7O5024,TVL5024,47.43533,19.26431,90,10200,0,0,2000,2025-08-13T13:29:49Z,ADSB,49D403,B738,OK-TST,TVS,TVS,PVK,LGPZ,BUD,LHBP,2025-08-13T13:37:40Z,1755091800
3bb6bfb9,W62486,WZZ53RB,47.57383,19.28727,304,7325,282,-1024,1000,2025-08-13T13:29:59Z,ADSB,471DBD,A21N,HA-LGV,WZZ,WZZ,TGM,LRTM,BUD,LHBP,2025-08-13T13:38:31Z,1755091800
3bb5bf35,,HAVOH,47.58402,19.31272,127,900,70,-512,7000,2025-08-13T13:29:25Z,MLAT,4738E7,SIRA,HA-VOH,,,,,,,,1755091800
3bb6e5a3,JU143,ASL35P,47.35304,19.38792,233,3325,190,704,4231,2025-08-13T13:39:59Z,ADSB,4C0245,AT76,YU-ASF,ASL,ASL,BUD,LHBP,BEG,LYBE,2025-08-13T14:30:24Z,1755092400
3bb6d6eb,,HABCP,47.45406,18.94633,71,725,65,0,7000,2025-08-13T13:39:13Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,,,,1755092400
3bb6e601,W62457,WZZ78JW,47.43764,19.27023,132,350,92,0,4216,2025-08-13T13:39:58Z,ADSB,471DB8,A21N,HA-LGQ,WZZ,WZZ,BUD,LHBP,ATH,LGAV,,1755092400
3bb6b803,LH1670,DLH6VY,47.55107,19.27936,98,35000,486,0,1000,2025-08-13T13:39:59Z,ADSB,3C66B0,A320,D-AIUP,FCA,FCA,MUC,EDDM,CLJ,LRCL,2025-08-13T14:11:12Z,1755092400
3bb680f6,,HABFH,47.60466,19.1795,193,1100,80,128,7010,2025-08-13T13:39:59Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755092400
3bb6d6eb,,HABCP,47.44666,18.94492,5,1125,68,0,7000,2025-08-13T13:49:59Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,QHU,LHBS,2025-08-13T13:50:04Z,1755093000
3bb6ea51,IB872,IBE08FF,47.42952,19.28319,132,275,157,128,1000,2025-08-13T13:49:58Z,ADSB,347453,A20N,EC-NZP,IBE,IBE,BUD,LHBP,MAD,LEMD,,1755093000
3bb67455,PC1034,PGT1JW,47.60046,19.2229,135,35000,488,0,7610,2025-08-13T13:49:59Z,ADSB,4BC841,A21N,TC-RBA,PGT,PGT,HAJ,EDDV,SAW,LTFJ,2025-08-13T15:23:44Z,1755093000
3bb6b63a,,DFC1PE,47.54166,19.13776,132,41000,442,0,1474,2025-08-13T13:49:59Z,ADSB,49D0F9,C56X,OK-BIZ,DFC,DFC,PRG,LKPR,IST,LTFM,2025-08-13T15:23:36Z,1755093000
3bb680f6,,HABFH,47.59002,19.3022,137,1375,65,-256,7010,2025-08-13T13:49:59Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755093000
3bb61970,,HAVOB,47.57412,19.30342,309,1525,88,192,7063,2025-08-13T13:49:58Z,MLAT,4738E1,AAT3,HA-VOB,,,,,,,,1755093000
3bb6b530,,,47.44794,19.22202,132,350,116,-448,0,2025-08-13T13:59:59Z,ADSB,,E55P,,,,,,,,2025-08-13T13:59:56Z,1755093600
3bb6c3d6,OS646,AUA66DW,47.47388,19.17509,284,32625,399,-512,1000,2025-08-13T13:59:59Z,ADSB,44081F,E195,OE-LWC,AUA,AUA,IAS,LRIA,VIE,LOWW,2025-08-13T14:26:08Z,1755093600
3bb6f9c1,W62273,WZZ152,47.40712,19.32537,118,1975,175,1728,1000,2025-08-13T13:59:59Z,ADSB,471DB5,A21N,HA-LGN,WZZ,WZZ,BUD,LHBP,EIN,EHEH,,1755093600
3bb6d8c1,H5313,VJH313,47.58523,18.91888,60,3850,215,0,1000,2025-08-13T13:59:59Z,ADSB,3CEEE1,C56X,D-CRTP,VJT,VJH,PUY,LDPL,BUD,LHBP,2025-08-13T14:03:59Z,1755093600
3bb704f5,,HASTQ,47.33633,18.95891,143,1300,90,0,7000,2025-08-13T14:09:59Z,MLAT,473186,DV20,HA-STQ,,,QHL,LHTL,,,,1755094200
3bb6acd1,,B603V,47.34544,19.03959,284,16300,376,3072,1000,2025-08-13T14:09:59Z,ADSB,781755,GLF6,B-603V,MZT,MZT,BUD,LHBP,ZRH,LSZH,2025-08-13T15:19:52Z,1755094200
3bb679a3,OS9172,AUA9172,47.41045,18.90754,294,33175,415,-2304,6447,2025-08-13T14:09:59Z,ADSB,44022B,A320,OE-LXB,AUA,AUA,RHO,LGRP,VIE,LOWW,2025-08-13T14:34:40Z,1755094200
3bb6d936,TK1772,THY9VG,47.31029,19.28451,134,35025,460,0,1437,2025-08-13T14:09:59Z,ADSB,4BAA74,A321,TC-JST,THY,THY,PRG,LKPR,IST,LTFM,2025-08-13T15:36:32Z,1755094200
3bb6cc69,FR4396,RYR6FB,47.28716,19.27974,153,37000,452,0,7616,2025-08-13T14:09:58Z,ADSB,4CA811,B738,EI-EKR,RYR,RYR,BER,EDDB,RHO,LGRP,2025-08-13T16:06:24Z,1755094200
3bb6c9ed,OS762,AUA762,47.35542,19.0012,298,34000,426,0,1000,2025-08-13T14:19:59Z,ADSB,440823,E195,OE-LWG,AUA,AUA,VAR,LBWN,VIE,LOWW,2025-08-13T14:45:20Z,1755094800
3bb6d92e,FR5255,RYR6SF,47.47714,19.1748,132,1100,164,-768,1000,2025-08-13T14:19:59Z,ADSB,48C1A4,B738,SP-RNE,RYR,RYS,RMI,LIPR,BUD,LHBP,2025-08-13T14:21:04Z,1755094800
3bb6c9ee,W62290,WZZ63,47.55579,19.04665,131,3300,199,-1216,7704,2025-08-13T14:19:59Z,ADSB,4D2533,A21N,9H-WNG,WZZ,WMT,STR,EDDS,BUD,LHBP,2025-08-13T14:23:20Z,1755094800
3bb71344,EK112,UAE112,47.41094,19.32263,115,1650,176,2176,4251,2025-08-13T14:29:59Z,ADSB,89611B,B77W,A6-ECT,UAE,UAE,BUD,LHBP,DXB,OMDB,,1755095400
3bb715ef,FR2108,RYR189E,47.34605,19.40474,201,4925,239,2368,4247,2025-08-13T14:29:59Z,ADSB,48C1A2,B738,SP-RNC,RYR,RYS,BUD,LHBP,BGY,LIME,,1755095400
3bb6ab95,TK1958,THY1XV,47.39795,19.42245,133,39025,492,0,1470,2025-08-13T14:29:59Z,ADSB,4BA9E8,A333,TC-JOH,THY,THY,AMS,EHAM,IST,LTFM,2025-08-13T15:49:20Z,1755095400
3bb6fa62,8H5022,BGH5022,47.60385,19.05489,125,35025,491,0,1000,2025-08-13T14:29:59Z,ADSB,451E8C,A319,LZ-FBB,LZB,LZB,JCL,LKCS,BOJ,LBBG,2025-08-13T15:34:24Z,1755095400
3bb56abe,,HAVOA,47.55758,19.3529,140,1800,82,-192,7000,2025-08-13T14:29:59Z,MLAT,4738E0,AAT3,HA-VOA,,,,,,,,1755095400
3bb6d600,OS654,AUA65PC,47.48049,19.34988,276,34000,418,0,1000,2025-08-13T14:29:59Z,ADSB,440822,E195,OE-LWF,AUA,AUA,RMO,LUKK,VIE,LOWW,2025-08-13T15:02:39Z,1755095400
3bb713aa,QR8242,QTR8242,47.35721,19.09506,282,15125,376,2816,1000,2025-08-13T14:40:00Z,ADSB,06A1EC,B77L,A7-BFO,QTR,QTR,BUD,LHBP,BRU,EBBR,2025-08-13T16:15:17Z,1755096000
3bb6e97b,W62484,WZZ1435,47.54539,19.06361,132,3000,178,-1280,1000,2025-08-13T14:40:00Z,ADSB,4D24AD,A21N,9H-WDP,WZZ,WMT,GHV,LRBV,BUD,LHBP,2025-08-13T14:42:38Z,1755096000
3bb6cd06,,HBJLE,47.58737,19.45686,288,10100,296,-1152,1000,2025-08-13T14:40:00Z,ADSB,4B18E6,CL35,HB-JLE,,,CLJ,LRCL,BUD,LHBP,2025-08-13T14:51:02Z,1755096000
3bb6d2ad,W62284,WZZ174,47.56686,19.02887,131,3600,185,-960,1000,2025-08-13T14:49:59Z,ADSB,471DAF,A21N,HA-LGH,WZZ,WZZ,CRL,EBCI,BUD,LHBP,2025-08-13T14:53:19Z,1755096600
3bb6cd06,,HBJLE,47.46735,19.19057,131,850,127,-512,1000,2025-08-13T14:49:59Z,ADSB,4B18E6,CL35,HB-JLE,,,CLJ,LRCL,BUD,LHBP,2025-08-13T14:51:13Z,1755096600
3bb6c68b,FH472,FHY472,47.24991,19.44257,157,37000,457,0,4540,2025-08-13T14:49:59Z,ADSB,4D2390,A320,9H-FHY,FHY,FHM,CPH,EKCH,BJV,LTFE,2025-08-13T16:36:16Z,1755096600
3bb56abe,,HAVOA,47.24392,19.43313,161,1700,120,0,7036,2025-08-13T14:49:56Z,MLAT,4738E0,AAT3,HA-VOA,,,,,,,,1755096600
3bb72a61,W62377,WZZ98,47.42944,19.28334,132,425,177,2240,1000,2025-08-13T14:49:59Z,ADSB,471DBD,A21N,HA-LGV,WZZ,WZZ,BUD,LHBP,BCN,LEBL,,1755096600
3bb72e94,,HABFH,47.58264,19.31533,128,975,71,-448,7000,2025-08-13T14:49:01Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755096600
3bb704f5,,HASTQ,47.2459,19.08106,343,1700,99,-576,7015,2025-08-13T14:59:58Z,MLAT,473186,DV20,HA-STQ,,,QHL,LHTL,,,,1755097200
3bb73f36,,HANTD,47.43941,18.98935,224,900,127,64,0,2025-08-13T14:59:59Z,MLAT,472445,C152,HA-NTD,FCA,FCA,QHU,LHBS,,,,1755097200
3bb61368,RH364,HKC364,47.24666,19.01294,295,38000,438,0,5371,2025-08-13T14:59:59Z,ADSB,780A13,A332,B-LNZ,HKC,HKC,TAS,UTTT,STN,EGSS,2025-08-13T16:57:36Z,1755097200
3bb65cdb,,HAIGS,47.26764,19.06021,41,2000,85,0,7027,2025-08-13T14:59:59Z,MLAT,4715CE,C152,HA-IGS,,,QHL,LHTL,,,,1755097200
3bb734da,FR5023,RYR39ND,47.40962,19.32543,111,2575,171,2432,4204,2025-08-13T14:59:58Z,ADSB,4D2263,B738,9H-QDZ,RYR,MAY,BUD,LHBP,PSA,LIRP,,1755097200
3bb7059d,LH1678,DLH9XV,47.51126,19.11924,132,2075,174,-640,1000,2025-08-13T14:59:58Z,ADSB,3C66A7,A320,D-AIUG,HKC,HKC,MUC,EDDM,BUD,LHBP,2025-08-13T15:02:32Z,1755097200
3bb70fba,FR9546,RYR7BG,47.50264,19.14169,277,24000,364,0,1000,2025-08-13T14:59:59Z,ADSB,4D227B,B738,9H-QDV,RYR,MAY,CLJ,LRCL,CRL,EBCI,2025-08-13T16:36:16Z,1755097200
3bb72e94,,HABFH,47.57484,19.33584,39,1750,78,0,7000,2025-08-13T14:59:59Z,MLAT,47032D,SD4,HA-BFH,,,,,,,,1755097200
3bb725d9,LH1687,DLH1687,47.60435,19.2394,278,33975,400,0,1000,2025-08-13T14:59:59Z,ADSB,3C674F,A320,D-AIZO,HKC,HKC,DEB,LHDC,MUC,EDDM,2025-08-13T15:57:52Z,1755097200
3bb6f19c,EK184,UAE66V,47.28059,18.95282,123,33000,521,0,4564,2025-08-13T15:09:59Z,ADSB,8963DA,B77W,A6-EPK,UAE,UAE,BRU,EBBR,DXB,OMDB,2025-08-13T19:50:24Z,1755097800
3bb65cdb,,HAIGS,47.35954,18.95057,55,1200,75,-64,7000,2025-08-13T15:09:58Z,MLAT,4715CE,C152,HA-IGS,,,QHL,LHTL,QHL,LHTL,2025-08-13T15:10:04Z,1755097800
3bb6a899,TI681,TWI681,47.58907,18.99104,133,4350,193,-1024,5350,2025-08-13T15:09:59Z,ADSB,4BD184,B734,TC-TLD,TWI,TWI,AYT,LTAI,BUD,LHBP,2025-08-13T15:13:29Z,1755097800
3bb6dd25,FR603,RYR24NV,47.23293,19.05867,296,33400,416,-896,6455,2025-08-13T15:19:57Z,ADSB,4D22B8,A320,9H-LOM,LDA,LDA,RHO,LGRP,VIE,LOWW,2025-08-13T15:45:04Z,1755098400
3bb6b996,FR3331,RYR1TN,47.3828,19.03065,328,7700,324,-960,7340,2025-08-13T15:19:57Z,ADSB,4D236A,B38M,9H-VUT,WZZ,MAY,PFO,LCPH,BUD,LHBP,2025-08-13T15:27:44Z,1755098400
3bb70158,EW290,EWG290,47.37062,19.05212,114,37000,504,0,7713,2025-08-13T15:19:57Z,ADSB,4D2088,A320,9H-EWI,EWG,EWL,CGN,EDDK,EVN,UDYZ,2025-08-13T17:55:12Z,1755098400
3bb74a72,,HBJLE,47.26481,19.23805,243,15325,326,3968,4243,2025-08-13T15:19:57Z,ADSB,4B18E6,CL35,HB-JLE,,,BUD,LHBP,STR,EDDS,2025-08-13T16:29:03Z,1755098400
3bb6d985,DY1906,NOZ906M,47.38287,19.36023,157,39000,442,0,4523,2025-08-13T15:19:57Z,ADSB,4784C2,B738,LN-NOD,NOZ,NOZ,OSL,ENGM,SKG,LGTS,2025-08-13T16:32:00Z,1755098400
